zpr|Odstartovala sbírka na obnovu kostela v Gutech, otevřená je na neurčito
zpr|Školské odbory vyhlásily stávkovou pohotovost. Vláda s růstem platů otálí
tec|Facebook potvrzuje, že nás chce všechny unést do jiné reality
ona|Gratinované ostružiny
spo|Česko - Německo 1:2, statečný boj o MS, bod sebral v závěru Hummels
zpr|Mig od Jilemu dřív stával před školou, vtipálci už ho zkoušeli prodat
ona|Čtyři kroky pro zdravé sebevědomí. Nebojte se strachu, radí psycholog
spo|Baník vyzve mistra, Plzeň si jede spravit náladu do Jablonce
tec|Než přišly Hvězdné války, byl Malý bůh. Figurky se nekupovaly, ale stříhaly
tec|Rekord: Mezinárodní vesmírná stanice ISS už obletěla Zemi 100 000krát
spo|Čeští inline hokejisté prohráli v semifinále MS s Itálií
ona|Když jsem v práci a ne s dcerou, mám pocit viny, říká Johanssonová
spo|KP bez cizinek, zato s hvězdou. Burgrová se těší na brněnské loučení
zpr|Plameny v Grenfell Tower zažehla lednička, zateplení nesplnilo zkoušky
zpr|Židovky v BBC berou víc peněz, napsal novinář. Noviny článek stáhly
spo|Boxer Vladimir Kličko ukončil kariéru, odveta s Joshuou se neuskuteční
zpr|Youtubeři zpovídali Merkelovou. Ptali se jí na feminismus i na Trumpa
tec|Focení vaše vzpomínky nezachrání. Může naopak vést k povrchnímu vnímání
tec|Stonásobný výkon. Nový čip Intelu cílí na umělou inteligenci
ona|VIDEO: Žena masíruje lidi pomocí kousání, oblíbily si ji i celebrity
spo|Jarolím povede fotbalisty do konce kvalifikace, řekl Berbr. Pak se uvidí
zpr|Brazilský přístav, jímž prošel milion otroků, se stal dědictvím UNESCO
zpr|Požár Grenfell Tower má další oběť, požárními testy neprošlo 120 věžáků
ona|Sex seniorů je stále tabu. Hledají na seznamkách, nakupují v sexshopech
zpr|Zloděj z výstavy ukradl šaty s vzácnou krajkou za 120 tisíc korun
spo|Táta jí vyměnil hokejku za raketu. Havlová teď sní o Wimbledonu
spo|Faulovaný slávista Frydrych: Penalta byla jasná, červenou jsem nečekal
spo|POHLED: Humbuk a boj s děsy. Není snadné si říct: Hele, dobrý!
ona|Primář Neužil: Kardiologové jsou soutěživí, to je pro pacienta důležité
tec|Řidičům aut Tesla S se při aktualizaci software nainstaloval autopilot
zpr|Sprejer zakryl cestujícím ve vlaku výhled na Jizerky. Hledá ho policie
zpr|Dveře do USA se zavírají, muslimové z vybraných zemí stěží dostanou víza
spo|Velkou cenu Montrealu vyhrál Ullissi, Vakoč dojel třináctý
zpr|Muž postavil kvůli dceři s autismem zábavní park za stovky milionů korun
tec|Software zdarma: deaktivátor touchpadu či praktický postranní panel
ona|OBRAZEM: Jak by vypadala česká politika, kdyby v ní chyběli muži
spo|Lovci podpisů v pozoru: Satoranský a spol. budou na náměstí Republiky
zpr|Monzunové záplavy v Asii si vyžádaly stovky obětí, Bombaj je pod vodou
zpr|Krize ve Venezuele eskaluje, na nejvyšší soud zaútočil policejní vrtulník
tec|Využití výsledků výzkumu vázne, říká zpráva NKÚ
spo|Směj se. Bav se. Věř si! Kvitovou je potřeba především naladit
zpr|S válečným hrdinou Jaroslavem Klemešem se přišly rozloučit stovky lidí
ona|Barevná rybářská síť jako doplněk. Dívka na síťovinu ručně vyšívá květy
zpr|Podle Erdogana Německo páchá sebevraždu, když mu brání promluvit
zpr|Opilý muž vytrhával značky z betonu, nadýchal přes tři promile
zpr|Z náklaďáku vypadlo pětitunové kladivo, poničilo dvě auta v protisměru
spo|Hokejový brankář Mazanec se vrací do Evropy, jde do Slovanu Bratislava
tec|Bluetooth nově ovládne i zařízení, která nejsou v přímém dosahu
zpr|Starostové, primátoři i hejtmani si od příštího roku výrazně polepší
spo|Jak měl Roche místo nohou beton a Froome pobídl pomocníka: Vyhraj!
spo|Ostrý test. Plzeňské fotbalisty prověří německý Fürth
spo|Musím být jako Jágr, abych něco měl, přemítá Fuksa. Od hokeje kdysi utekl
spo|Jak Nizozemci v Davis Cupu čarují s antukou. Češi: Tohle musíme ustát
zpr|Kvůli fotopasti v kabince policie evakuovala nákupní centrum ve Zlíně
spo|Sportovní unikát: kámoši ze střední vydělají přes 350 milionů dolarů
zpr|Krabička za 284 korun. New York bude mít nejdražší cigarety v USA
tec|Nové čínské letadlo poprvé svezlo cestující. Nabralo zpoždění osm let
spo|Mentor Kreuziger vyučuje. Cítím, že mi kluci věří, říká na Tour
spo|Svitolinová je ve finále v Torontu, v Montrealu o titul zabojuje Federer
spo|Německá nominace na Čechy: vítěze Poháru FIFA doplní opory, chybí Neuer
tec|WikiLeaks zveřejnily hackerský arzenál CIA, špiónům jej někdo ukradl
spo|ANALÝZA: Proč vyhrál Froome počtvrté. A kdo jej může na Tour svrhnout
tec|Český wi-fi router jde do světa, chce vytvořit hradbu proti hackerům
tec|Windows 10 přidávají virtuální touchpad. Bude se hodit na tabletech
zpr|Bělobrádek pro Impuls: Chci jednou být prezidentem, říká v nadsázce
tec|Hudební služba Spotify mohla na počítači otevírat škodlivé stránky
tec|Jak budou vypadat vrtulníky a konvertoplány poloviny 21. století?
zpr|V Českém ráji spadly ze skály dvě školačky, jedna na místě zemřela
zpr|Britští rodiče nevyléčitelně nemocného chlapce vzdávají jeho léčbu
zpr|Nárožný plánoval vraždu tety několik měsíců, řekla svědkyně. Měla pomáhat
spo|Šilhavý: Nadechli jsme se. Kéž série bez prohry trvá i po derby
spo|Lappi si ve Finské rallye dojel pro své premiérové vítězství
tec|Slavná evropská sonda na kometě brzy zmrzne a už se nikdy neprobudí
zpr|Pád bašty IS se blíží, ve zbídačeném Rakká už doutnají spory o moc
tec|Ovládají jej z Ostravy a vytápí finské město. Datacentrum Tieto
tec|Software zdarma: Aktivujte si šifrování dat ve všech edicích Windows
spo|Koukalo na nás 40 milionů lidí. Talentovaný baseballista teď sní o MLB
zpr|VIDEO: Mladík tasil nůž u Eiffelovy věže, zadrželi ho policisté
ona|Jaro přeje močovým infekcím. Ženy trápí desetkrát častěji než muže
spo|Proč krach? Češi neumí postupný útok, chybí hráči s fotbalovým myšlením
zpr|Vlak vrazil do tunového závaží. Spadlo z traktoru při nehodě na mostu
zpr|Řidič felicie zemřel po nárazu do betonového středu kruhového objezdu
zpr|Izraelského expremiéra Olmerta propustili z vězení, kde byl za korupci
zpr|Hurikán Harvey pustoší americký Texas, zemřelo nejméně pět lidí
zpr|Žena odsouzená za psychické týrání malých školáků bude opět učit
spo|Serena Williamsová je maminkou. Bývalá světová jednička porodila holčičku
tec|Japonci patrně ztratili rentgenovou družici
tec|Japonské atomové elektrárny se pomalu a postupně vrací do provozu
zpr|Mladíci obvinění z vypálení kostela v Gutech zůstávají ve vazbě
zpr|Opilce v kolejišti vzbudil až brzdící vlak, muži hrozí vysoká pokuta
ona|Zhubněte s powerjógou: rotační pozice na dobré trávení i břišní svaly
spo|Moskevské Dynamo v dluzích. Klub vyhlásil bankrot a vyhnul se placení
tec|Amazon přestane prodávat konkurenční Apple TV a Google Chromecast
zpr|Stačí povel Kima a na Guam dopadnou rakety, hrozí Pchjongjang
ona|Mýty o (ne)zdravých potravinách: palmový olej škodí víc než jiné tuky
zpr|Hlásná trouba Ruska změnila adresu, Aeronet nově sídlí v Trumpově věžáku
zpr|Saúdskoarabskou tvrzí se procházela žena v krátké sukni, hledá ji policie
ona|Vážila pouhých 37 kilogramů. Dnes je šampionkou v kulturistice
zpr|Malou Slovenku postihla v Egyptě infekce, letělo pro ni vládní letadlo
tec|Windows 10 jsou hotové. Co byste o nich měli vědět, než je stáhnete
tec|Bývalý zaměstnanec koupil od Googlu doménu Google.com za 300 Kč. Na minutu
spo|Loni mašina, nyní muž v bolestech. Zvládne Murray návrat bez operace?
spo|Straka: Jágr v Plzni? Rád bych, ale dávám tomu tak jedno procento
spo|Dost bylo pokusů. S Ivaniševičem byl Berdych nespokojený
zpr|KOMENTÁŘ: Nestojím o urážky, chci debatu
tec|Tipy a triky pro Windows 10: jak se znovu dostat k Ovládacím panelům
spo|Liberec divočil, Litvínov trestal. Totální nedisciplína, čertil se Pešán
zpr|PODKOVÁŘ: Vznik podkovy v ohni je magický. Koně zklidní chleba s rumem
spo|Mladí rychlostní kanoisté na MS další medaile nepřidali
tec|Levi a Google šijí bundu, která řekne, kam máte jet, nebo přijme volání
spo|První kolo ženského majoru Evian Championship zrušily déšť a vítr
zpr|Žena hrozila sebevraždou jateční pistolí. Policie s ní vyjednávala den a půl
zpr|Švédsko prověří obranu kvůli ruským výhrůžkám. Spustí "Auroru 17"
zpr|V Barceloně evakuovali okolí chrámu Sagrada Família kvůli podezřelému autu
tec|Severokorejský linux vás na internet nepustí, ale sleduje vaše dokumenty
spo|Brankáři Salák a Furch vychytali na úvod KHL svým týmům výhry
spo|Satoranský se chopil role vůdce: Chci, aby tlak zůstal na mně
zpr|Na děti spadl při procházce se školkou strom. Jedno je vážně zraněné
zpr|Irák oznámil porážku IS v Mosulu, Kurdové dokončili obklíčení Rakká
spo|Tóth na MS titul obhajovat nebude. Má nejasnosti v biologickém pasu
zpr|Krvavý účet za dobytí Mosulu, spojenecké bombardování zabilo 10 tisíc lidí
spo|Miliony i bez hokeje. Jak hráči NHL kličkují před finančními ztrátami
spo|Plavkyně Štěrbová se na MS opírala o zkušenosti, nyní si vychutná volno
zpr|Nemocnice hlásí nedostatek krve, dárce svolávají v SMS i přes Facebook
zpr|Muži se poprali kvůli psovi bez vodítka. Trest hrozí tomu, který se bránil
spo|Videohry a olympiáda? Na střílečky a násilí nedojde, zaručil se Bach
spo|Své hráče musím krotit, těší sokolovského trenéra Horvátha
spo|Tenista Jebavý po Wimbledonu: Mix je na pohodu, ale hraje se naplno
spo|Chci si na MS zlepšit své osobáky, plánuje plavec Janeček
zpr|Test „zelených autobusů“. S dojezdem podle jízdního řádu moc nepočítejte
tec|Pozor na virus, který vám přijde jako komentář z Facebooku
ona|Krycí manévry. Žlutá vymaže kruhy pod očima, zelená zase pupínky
spo|Real se chystá učinit z monackého Mbappého nejdražšího fotbalistu světa
tec|„Nový lidský mozek“: Vědci v našich hlavách objevili 97 nových oblastí
zpr|Čech odjel do Německa, kde napadl azylanta. Soud mu nařídil léčbu
spo|Washington prodloužil smlouvu s Wallem, Irving žádá Cleveland o výměnu
ona|Muž nedal na rady lékařů a nechal si vyoperovat žebra, aby byl jako Ken
spo|Slavia - Jihlava 2:0, rozhodl úvodní poločas, první ligový gól dal Danny
tec|Video: Podívejte se, jak se Bob a Bobek dostali na Pendolino
spo|Trable slovenského střelce. Ostatní už s ním ani nechtěli hrát, říká expert
spo|10. DEN MS: Holušův skoro medailový finiš i rekordní úspěch Felixové
zpr|Na Sicílii našli víno ze starověku, může být nejstarší na světě
tec|Velký test digitálních asistentek: překvapily inteligencí i neschopností
ona|Nejžhavější laky na nehty nové sezony. Vyberte si a ušetřete s kupony
zpr|V Itálii zemřela rodina po pádu do vulkanického kráteru, udusila se plyny
spo|Touha zlomit nezdary s rumunskými soupeři. Plzeň je zpátky v Bukurešti
zpr|Útočník v newyorské nemocnici zastřelil lékařku, pak se zabil
zpr|Pákistán buduje plot na své západní hranici, Afghánci se čertí
zpr|Přes hrozící rozvod s lidovci si STAN drží podporu regionálních hnutí
zpr|D1 na Prahu uzavřela u Jihlavy nehoda tří dodávek, město plnily kolony
zpr|Závodníkům Barum rally shořelo auto, další posádka sjela do potoka
tec|Využijte tablet k levnému cestování nebo získání vědomostí
spo|Ve střelbě jsem spíš vyhořel, kritizoval se Satoranský po Turecku
zpr|VIDEO: Muž se zákazem řízení ujížděl policistům, narazil ale do zdi
ona|Boj o moc do vztahů patří, ale nesmí chybět respekt, tvrdí psycholog
spo|Tenisová lahůdka v Liberci: severočeský turnaj ozdobí Robredo
spo|Potyčky dvaceti tisíc fanoušků z Kolína. Wenger myslel, že se nebude hrát
zpr|Británie je blíž brexitu, poslanci schválili zákon o právní odluce od EU
zpr|Mladík shodil ze skútru projíždějícího seniora, muže čekají týdny léčení
tec|Víme, kdo vyhrál superrychlou 128GB USB paměť. Řešení bylo bezchybné
spo|Kolaps brněnských fotbalistů. Prohra jde za mnou, kál se kapitán Pavlík
zpr|Drahoš v námořnickém tričku děkoval za 78 321 podpisů pro boj o Hrad
spo|Liberecký ústup ze slávy: o Evropě se už nemluví, cíle jsou skromnější
tec|Bezdrátové disky Seagate a LaCie mají bezpečnostní problém
ona|Sto let módy na cvičení: od sukně a bot na podpatku po funkční oblečení
zpr|V krasu řádí vandal, českého lva na cedulích nahrazuje moravskou orlicí
tec|Jaký antrax unikl ve Sverdlovsku? Odpověď známe téměř po 40 letech
spo|Tenistka Azarenková kvůli soudu o syna možná vynechá US Open
zpr|Putina opět střídá Stalin, v masovém vrahovi vidí Rusové větší osobnost
tec|Ohromný zátah na hackery trval čtyři roky. Ověřte si, zda napadli i vás
ona|Neplodných párů přibývá, ale dárců spermií je málo, tvrdí lékaři
spo|Hamilton vládl v Rakousku tréninkům, ale na startu přijde o pět míst
spo|Klauda ze Světových her bronz v thajském boxu, florbalisté neuspěli
ona|Rady, jak účinně a rychle zmírnit spálení od slunce
zpr|Patnáctiletá řidička srazila dívku s kočárkem a těžce ji poranila
zpr|Muž podezřelý z trojnásobné vraždy poničil dvě cely, musí na vyšetření
tec|Ruská raketa zasáhne cíl v USA za půl hodiny. Jak začala vesmírná špionáž
spo|Bizarní oslavy gólů. Přetržené vazy, Zlatanova ruka a pozor na salta
tec|Software zdarma: ochrana ve wi-fi sítích, trezor pro hesla, fotky s HDR
zpr|Nejhorší bylo to kvílení větru, líčí reportérka řádění Irmy na Floridě
tec|Proč by některé viry mohly být „krutější“ k mužům než ženám
zpr|Šváby majitel odložil vedle popelnic, skončili ve zvířecím útulku
spo|KOMENTÁŘ: ČBF, je čas na koncepci. Tady je důkaz číslo dva
zpr|Exekutoři chtějí popotahovat diskutéry, kteří schvalovali útok na kolegy
spo|US OPEN: Stephensová udolala Venus W., finále si zahraje i Keysová
zpr|Zvláštní případ Davida S. Jak se z mnichovského kluka stal masový vrah
ona|Pět znamení, že vám cvičení neprospívá, ale ubližuje
spo|„Vlčí smečka“ má mladého alfa samce, ten však play-off nezvládá
tec|Uhlí lze spalovat i pod zemí, přečetl si Lenin. A tak to v SSSR vyzkoušeli
zpr|Zbraně přinesou bezpečí, věří republikáni a prosazují rozvolnění zákonů
zpr|VIDEO: Muž ujížděl policii na kradené motorce, bez helmy a pod vlivem drog
spo|Vítězný gól v utkání číslo 400. Už se to blíží ke konci, usmál se Lafata
zpr|KLDR žádá popravu exprezidentky Jižní Korey. Chtěla zabít Kima, tvrdí režim
spo|OH 2024 + 2028 = kandidáti Paříž + Los Angeles. Rozdělí si hry?
tec|Lampička nebo chůvička může být důvodem zpomalení internetu
spo|Druhý den golfového Czech Masters se nedohrál, turnaj přerušil déšť
zpr|Problém je chování dětí, ne inkluze, řekla v Rozstřelu Valachová
zpr|Balkánce drtí nezaměstnanost, na Západ mizí hlavně mladí a vzdělaní
spo|A jsou tu Pyreneje. Bardet i Aru vztahují ruce po Froomově žlutém dresu
zpr|Část pražského letiště byla hodinu uzavřena kvůli podezřelému zavazadlu
zpr|Babiš chce od poslanců žádost o vydání, než se vyjádří ke kauze Čapí hnízdo
spo|Gólman Koubek debutoval za Rennes, pomohl k výhře nad Marseille
spo|Volejbalistky narazily v Grand Prix: proti Němkám neuhrály ani set
zpr|Na Floridě popravili rasistického vraha injekcí s novou látkou
zpr|Klausovi poslal dva miliony podnikatel, který od něj dostal milost
spo|Bude Slovan platit? Každý hráč v Evropě se bojí o peníze, říká Mazanec
ona|OBRAZEM: Přehlídkám vládnou holohlavé modelky. Netradiční krása je v módě
